"March 26, 1965",Lowery Pass,Pakistan,Peshawar,Chitral,Douglas C-47,Pakistan International Airlines,26   ,22   ,Crashed into a mountain  near the Lowari Pass.
"March 31, 1965",Off Tangier,Morocco,Malaga,Tangiers,Convair CV-440-62,Iberia Airlines,53   ,50   ,Stalled and crashed into the sea 10 nm off the coast of Tangier. Reason unknown.
"April 10, 1965",Near Damascus,Syria,Beirut,Amman,Handley Page Dart Herald 207,Alia Royal Jordanian Airlines,54   ,54   ,"The plane flew into a mountain at 4,200 ft after taking off from Beirut. Structural failure of the fuselage."
"April 14, 1965",Jersey,Channel Islands,Paris,"Jersey , Channel Islands",Douglas C-47B,British United Airways,27   ,26   ,"The aircraft crashed on its second approach in deteriorating weather condtions, crashing 3,000 feet short of the runway. The aircraft struck the approach lighting when it was flown below the safe approach path during an approach to land in conditions of very low clouds and poor visibility. The pilot disregarded the approach ban applied by his operations manual."
"April 23, 1965",Near Seattle,Washington,"Seattle, WA","Ogden, UT",Douglas DC-6A,Aaxico Airlines,5   ,5   ,"The cargo plane flew into Mt. Rainier at 10,200 ft.  The improper correlation of the aircraft position with respect to obstructing terrain while continuing the flight on a VFR flight plan in instrument weather conditions."
"May 05, 1965",Tenerife,Canary Islands,Madrid,Tenerife,Lockheed 1049G-55 Super Constellation,Iberia Airlines,49   ,30   ,"The pilot, who saw the beginning of the runway clearly, but not the rest of it, decided to make a very low run after which he re-applied power for a go-around. After starting his go-around, the aircraft struck a tractor located 50 meters from the runway edge. Heavily damaged, the plane crashed on the western edge of the diversion canal of the Rodeo gorge. Decision not to divert to Las Palmas in view of the weather conditions."
"May 20, 1965",Cairo,Egypt,Karachi,Dhahran,Boeing B-720-040B,Pakistan International Airlines,127   ,121   ,The aircraft  crashed during its approach.The plane descended during the approach at triple the normal rate until the aircraft struck the ground. The aircraft exceeded the recommended descent rate during the final stages of landing for reasons unknown.
"June 15, 1965",Near Colombus,Georgia,,,Bell UH-1D / Bell UH1D (helicopters),Military - U.S. Army / Military - U.S. Army,18   ,18   ,"Two helicopters flying in formation, crashed in mid-air at Benning military base. Ten aboard 8760 and 8 aboard 8840 killed."
"June 25, 1965",Near Santa Ana,California,El Toro,Honolulu,Boeing C-135A,Military - U.S. Air Force,85   ,85   ,"Crashed shortly after taking off from El Toro Marine Corps Air Station bound for Okinawa. After attaining an altitude of 1,000 feet, the plane failed to make a left turn and flew into rising terrain. Cause unknown."
"June 28, 1965",San Francisco,California,San Francisco,Hawaii,Boeing B-707-321B,Pan American World Airways,153   ,0   ,"Just after the aircraft took off from San Francisco International Airport, the No. 4 engine disintegrated tearing off 25 feet of the right wing. An emergency landing was safely made at Travis Air Force Base. A plane was dispatched to pick up the passengers at Travis Air Force Base. While attempting to land, and in plain view of the passengers, the nose gear collapsed. Improper turbine rotor positioning during engine assembly and the use of serviceable worn parts. The aircraft was named ""Clipper Friendship."""
"July 01, 1965",Kansas City,Missouri,Los Angeles,"Kansas City, MO",Boeing B-707-124,Continental Airlines,66   ,0   ,The aircraft slid off the end of the runway while landing and broke in two. Hydroplaning of the landing gear wheels which led to braking ineffectiveness.
"July 06, 1965",Near Oxford,England,,,Handley Page Hastings C Mark 1,Military -Royal Air Force,41   ,41   ,"The plane, carrying paratroopers, climbed to 2,000 ft., made a left turn and crashed. Fatigue fracture of 2 bolts that attached the elevator to the horizontal stabilizer resulted in an abnormal pitch-up attitude and stall."
"July 07, 1965",Cairo,Egypt,Cairo,Yamen,Antonov AN-12,Military - Soviet Air Force,31   ,30   ,Crashed and burned after taking off from Almaza Airport.
"July 08, 1965",Dog Creek,British Columbia,Vancouver,Whitehorse,Douglas DC-6B,Canadian Pacific Air Lines,52   ,52   ,The tail section separated from the fuselage after a bomb exploded in the passenger compartment.  It was believed a saboteur ignited a mixture of acid and gunpowder which may have been poured into the toilet in a suicide-for-insurance scheme.
"July 11, 1965",Off Nantucket,Massachusetts,Otis AFB,,EC-121H (Super Constellation),Military - U.S. Air Force,19   ,16   ,"The aircraft experienced a lost of the No. 2 engine followed by a fire in the No. 3 engine and ditched in the North Atlantic, 100 miles northeast of Nantucket, in zero-zero weather."
"July 15, 1965",St. Thomas,Virgin Islands,,,de Havilland 106A,Virgin Islands Airways,12   ,8   ,The plane crashed into the water shortly after taking off. The pilot failed to maintain flying speed after lifting off prematurely. Failed to abort takeoff. Selected wrong runway relative to wind. Improperly loaded aircraft.
"July 25, 1965",Near Libacao,Philippines,Hong Kong,Da Nang,Douglas C-47,Military - Philippine Air Force,37   ,37   ,"Crashed and burned on Penay Island on a domestic flight. The plane hit Mt. Madiac at 7,000 ft. in rain, wind and low clouds."
"August 04, 1965",Panama City,Panama,Panama City,Miami,Douglas C-54D,Rutas Internacionales Peruanes,7   ,7   ,The No. 2 engine of the cargo plane caught fire while it was taking off. A fire and a fuel tank explosion caused the plane to descend uncontrollably and crash.
"August 12, 1965",Near Cuiaba,Brazil,Mato Grosso,Porto Velho,Curtiss C-46A,Paraense Transportes Aéreos,13   ,13   ,"About 30 minutes after taking off, the aircraft turned back to Mato Grosso with its left engine on fire. While over Buracao, it's left wing and engine broke away from the fuselage and it crashed to the ground."
"August 16, 1965",Lake Michigan,near Chicago,New York City,Chicago,Boeing B-727-22,United Air Lines,30   ,30   ,"The plane crashed into Lake Michigan 19.5 miles east of Lake Forest, Illinois during  an approach and while descending from FL 350. The aircraft made a continuous descent at an average rate of approximately 2,000 feet per minute from 35,000 feet to impact with the water in a clean flight configuration. Officially, a cause could not be determined. The aircraft was dispatched illegally without an operating CVR. Possible misread altimeter. The crew could have read the altimeter as 16,000 instead of  6,000 ft. and continued a descent below what they were cleared for. Possible excessive sink rate. Excessive sink rate is thought to have possibly caused four 727 accidents in succession. Lake Michigan 8/16/65, Cincinnati 11/8/65, Salt Lake City 11/11/65 and Tokyo Bay 2/4/66. Only the Salt Lake and Cincinnati crashes were officially attributed to it. After 727 training manuals were modified and pilots were reoriented to the flying characteristics of the aircraft the problem was corrected."
"August 20, 1965",Jeuk,Belgium,Lille,Wroclaw,Vickers 804 Viscount,LOT Polish Airlines,4   ,4   ,After making a request to change course to avoid heavy weather the positioning flight suddenly descended and crashed. The overall atmospheric conditions in the vicinity of Jeuk and the circumstances of the accident were such that it was assumed that the pilot lost control of the aircraft when entering a cumulonimbus cloud.
"August 24, 1965",Hong Kong,,Hong Kong,Da Nang,Lockheed KC-130F,Military - U.S. Marine Corps,72   ,59   ,The plane crashed into Kowloon Bay after taking off from Kai Tak Airport. Pilot error. Commander's decision to proceed with the takeoff with only three engines. Failure to feather the non-functioning engine or trim the plane for a 3 engine takeoff. Decision not to abort after directional control was lost.
"September 04, 1965",Lake Tustumena,Alaska,,,Aero Commander 680,Cordova Airlines,5   ,4   ,The pilot misjudged altitude and distance and crashed into the lake during a descent to land.  VFR flilght into adverse weather conditions.
"September 11, 1965",Near La Carlota,Phillipines,Cebu,Bacolod,Douglas DC-3A,Filipinas Orient Airways,11   ,11   ,Hit tree tops and crashed into Mt. Kantakan.
"September 14, 1965",Gore,Ethiopia,Addis Ababa,Gore,Douglas DC-3,Ethiopian Airlines,17   ,17   ,
"September 16, 1965",Quang Ngai,South Vietnam,Qu?ng Ngãi,Saigon,Douglas DC-3,Air Vietnam (South Vietnam),39   ,38   ,Shot down by Communist ground fire.
"September 16, 1965",Near Pastaza,Ecuador,Coca,Pastaza,Transportes Aéreos Orientales,TAO,11   ,9   ,Crashed while en route.
"September 17, 1965",Montserrat,Antigua,Fort de France,"Saint Johns, Antigua",Boeing B-707-121B,Pan American World Airways,30   ,30   ,"Crashed into mountains 32 miles southwest of its destination while descending for a landing. Pilot became lost and disoriented. Crew did not determine their position before descending. Navigation error. The aircraft was named ""Clipper Constitution."""
"September 27, 1965",Bao Trai,Vietnam,,,Beechcraft C-45H,Air America,3   ,3   ,Collided with houses during an uncontrolled descent.
"October 08, 1965",Near Patian,Pakistan,Rawalpindi,Skardu,Fokker F-27 Friendship 200,Pakistan International Airlines,4   ,4   ,The cago plane did not clear a ridge and crashed.
"October 17, 1965",Bucaramanga,Colombia,Bogota,Bucaramanga,Douglas DC-3 / Piper PA-18A,AVIANCA,19   ,19   ,"Midair collision between a Douglas DC-3 and Piper PA-18.  Eighteen killed on the DC-3, one on the Piper."
"October 18, 1965",Near Hanoi,Vietnam,Vientiane,Hanoi,Boeing 307 Stratoliner B-1,International Control Commision,13   ,13   ,Shot down by Communist ground fire.
"October 20, 1965",Near Manila,Philippines,Manila,Tacloban,Douglas DC-3,Philippine Air Lines,37   ,1   ,The aircraft veered to the left after taking off. The pilot lost control and crashed. Failure of the pilot to set the rudder trim tab to the proper position before takeoff and during the flight. Undetected deflection of the rudder trim tab.
"October 27, 1965",London,England,Edinburgh,London,Vickers Vanguard 951,British European Airways,36   ,36   ,"The aircraft made two unsuccessfull attempts at landing at Heathrow Airport and overshot the runway. The third time, the plane again overshot the runway, began climbing, then suddenly dove into the runway at a steep angle. Pilot error. Low visibility, crew fatigue, disorientation, lack of experience in overshooting in fog, over-reliance on instruments and incorrect indication of position by instruments."
"November 02, 1965",Obock,French Somaliland,Djibouti,Obock,Douglas C-47A,Military - French Air Force,30   ,30   ,The plane crashed and exploded as it attempted to land at Obock. The civilians aboard included a hand-ball team.
"November 03, 1965",Off Puerto Lemon,Costa Rica,Buenos Aires,Howard,Douglas C-54,Military - Argentine Air Force,68   ,68   ,Disappeared over the Gulf after the pilot sent a distress message reporting a fire in the No. 3 engine. Cause unknown.
"November 08, 1965",Cincinnati Airport,near Covington,New York City,Cincinnati,Boeing B-727-23,American Airlines,62   ,58   ,"The aircraft crashed short of runway during a visual approach in deteriorating weather conditions. Failure of the flight crew to properly monitor the aircraft's height during the approach into deteriorating weather conditions resulting in an excessive sink rate. Excessive sink rate is thought to have caused four 727 accidents in succession.  Lake Michigan 8/16/65, Cincinnati 11/8/65, Salt Lake City 11/11/65 and Tokyo Bay 2/4/66. Only the Salt Lake and Cincinnati crashes were officially attributed to it. After 727 training manuals were modified and pilots were reoriented to the flying characteristics of the aircraft the problem was corrected."
"November 08, 1965",Near Boqueron,Colombia,Neiva,San Vicente del Caguan,Douglas C-47DL,Aerolineas TAO,30   ,30   ,The plane crashed while en route. Flight on an prohibited route in adverse weather. Flight VFR in IFR conditions.
"November 10, 1965",Murmansk,Russia,,,Tupolev TU-124,Aeroflot,64   ,32   ,Crashed on the ice-covered Lake Kilp-Yavr while attempting to land . Premature descent during approach. Sudden change in the weather.
"November 11, 1965",Salt Lake City,Utah,Denver,Salt Lake City,Boeing B-727-22,United Air Lines,91   ,43   ,"The aircraft crashed short of the runway and collided with runway lights, 335 feet short of the runway, causing the main landing gear to fail followed by a fire. Too high of a descent rate during approach. Failure of the captain to take  timely action to arrest an excessive descent rate during the landing approach. Excessive sink rate is thought to have caused four 727 accidents in succession. Lake Michigan 8/16/65, Cincinnati 11/8/65, Salt Lake City 11/11/65 and Tokyo Bay 2/4/66. Only the Salt Lake and Cincinnati crashes were officially attributed to it. After 727 training manuals were modified and pilots were reoriented to the flying characteristics of the aircraft the problem was corrected. Bill Linderman, 45, champion rodeo cowboy killled."
"November 14, 1965",Near Palm Springs,California,Palm Springs,Burbank,Learjet 23,Paul Kelly Flying Service Inc.,8   ,8   ,"The plane crashed 13 miles east of Palm Springs Airport shortly after taking off. The pilot was confronted with conditions requiring the division of his attention between instrument reference for proper attitude information and visual reference for terrain and aircraft avoidance. The aircraft went out of control from a cruise configuration and crashed in a 55-degree nosedown, vertical left bank attitude. Spatial disorientation of the pilot, resulting in a loss of control."
"November 27, 1965",Salt Lake City,Utah,Salt Lake,Albuquerque,Douglas C-53-DO (DC-3A),Edde Airlines,13   ,13   ,Crashed into a hill 22 miles south of Salt Lake City after taking off in snow and poor visibility. The track was aboout 1 mile east of Pass Through mountain. Judgment of the pilot in command in initiating a VFR flight under existing weather conditions and terrain environment.
"December 04, 1965",Carmel,New York,Boston,Newark,Boeing B-707-131B / L1049C Constellation,Trans World Airlines / Eastern Air Lines,112   ,4   ,"Midair collision at 11,000 feet. Misjudgment of altitude separation by the crew of EAL 853 because of an optical illusion created by the up-slope effect of cloud tops resulting in an evasive maneuver by the EAL 853 crew and a reactionary evasive maneuver by  the TWA 42 crew. The 707 landed at JFK despite losing 25 feet of the left wing. There were no injuries to the crew of 7 and 51 passengers aboard the 707.  Three of the 46 passengers and 1 crew member aboard  EAL 853 were killed. Misjudgment of altitude separation by the crew of the Constellation because of an optical illusion created by the up-slope effect of cloud tops, resulting in an evasive maneuver by the Constellation crew and a reactionary evasive maneuver by the Boeing crew."
"December 07, 1965",Tenerife,Canary Islands,Tenerife,"Manchester, England",Douglas DC-3,Spantax,32   ,32   ,Crashed into high terrain shortly after takeoff. Cause undetermined. Mechanical failure suspected.
"December 11, 1965",Near Tuy Hoa,South Vietnam,Pleiku,Tuy Hoa,Fairchild C-123C,Military - U.S. Air Force,85   ,85   ,"While en route in poor weather, the plane struck trees on a mountain slope and then went into a flat spin, crashed and burned."
"December 16, 1965",Legaspi,Philippines,Manila,Legazpi,Douglas DC-3A,Air Manila,21   ,2   ,Power stall during a tight turn manoeuvre at too low an altitude from which successful recovery was impossible.
"January 01, 1966",Near Palembang,Sumatra,Medan,Palembang,Douglas DC-3 / Douglas DC-3,Garuda  Indonesia Airlines / Garuda Indonesia Airlines,34   ,34   ,Midair collision between two Garuda aircraft. Both crashed into a swamp while approaching Palembang. Seventeen died on each aircraft.
"January 01, 1966",Kamchatsky,Russia,Magadan,Petropavlovsk,Ilyushin IL-14P,Aeroflot,23   ,23   ,Crashed due to engine failure due to the destruction of the cylinder head number 12.
"January 09, 1966",Chipaque,Cundinamarca,Tres Esquinas,Bogota,DC3(C47),Satena,11   ,11   ,Unknown.
"January 14, 1966",Shamurat,Uzbekistan,Nurata,Samarkand,Antonov AN-2,Aeroflot,11   ,11   ,The aircraft hit the slope of a mountain 3.4 km from Shamurat. Crew who decided to continue the flight in below-minima weather conditions.
"January 15, 1966",Off Cartagena,Colombia,Bogata,Crespo,Douglas DC-6-54B,AVIANCA,64   ,56   ,Crashed shortly after taking off. The plane rose less than 100 ft. and then crashed into shallow water.  Possible engine failure. Maintenance error and inadequate inspections.
"January 22, 1966",Port-au-Prince,Haiti,Les Cayes,Jérémie,Douglas DC-3,COHATA,35   ,30   ,Crashed into a mountain  5 minutes after taking off from Las Cayee.
"January 24, 1966",Mont Blanc,French Alps,Bombay,Beirut,Boeing B-707-437,Air India,117   ,117   ,"The aircraft was told to hold at 1,000 ft. above the clouds  before landing at Geneva  but descended below the minimum safe altitude and crashed into Mont Blanc. With a malfunctioning No. 2 VOR the crew thought they had already passed Mt. Blanc. Miscalculation by the crew on their position and the phraseology used by the controller in relay the aircraft's position. Hambi Bhabha, father of India's nuclear program killed. The aircraft was named Kanchenjunga. Remains found 7/2017"
"January 25, 1966",Near Binh Khe,South Vietnam,,,Fairchild C-123B,Military - U.S. Air Force,46   ,46   ,"Struck trees inverted, 10 minutes after taking off from An Khe airfield. Evidence was found of a fire in the No. 2 engine."
"January 28, 1966",Bremen,Germany,Frankfurt,Bremen,Convair CV-440-0,Lufthansa,46   ,46   ,Crashed on approach in heavy fog. The aircraft stalled while making a turn at low altitude. Instrument malfunction.
"February 04, 1966",Tokyo Bay,Japan,Chitose,Tokyo,Boeing B-727-81,All Nippon Airways,133   ,133   ,"The jetliner crashed about 7.5 miles ESE of Tokyo International (Haneda) Airport where it was scheduled to land. The aircraft was on VFR approach and was observed at a height of 2, 000 ft. just before the crash.  Cause undetermined. Excessive sink rate is thought to have caused four 727 accidents in succession. Lake Michigan 8/16/65, Cincinnati 11/8/65, Salt Lake City 11/11/65 and Tokyo Bay 2/4/66. Only the Salt Lake and Cincinnati crashes were officially attributed to it. After 727 training manuals were modified and pilots were reoriented to the flying characteristics of the aircraft the problem was corrected."
"February 07, 1966",Srinagar,India,Srinngar,Jammu,Fokker F-27 Friendship 200,Indian Airlines,37   ,37   ,"Crashed into high terrain, 12 miles west of its proper course, due to a navigation error. Abandonment of the ILS approach at too early a stage during an attempt to land under conditions of poor visibility in fog."
"February 15, 1966",Delhi,India,Calcutta,Delhi,Sud Aviation SE-210 Caravelle VIN,Indian Airlines,80   ,2   ,Undershot the runway and struck a concrete obstruction in poor weather conditions. Lack of information supplied to the pilot regarding the true conditions of surface visibility which was below the minimum prescribed for a night landing.  Lack of proper monitoring and possibly incorrect setting of altimeters during the approach to land. The use of landing lights which resulted in glare during the final stages of the approach in foggy conditions
"February 16, 1966",Moscow,Russia,CCCP,76491,Tupolev Tu-114,Aeroflot,66   ,21   ,The crew was attempted a night takeoff in heavy snow. The plane veered off the runway to the right and crashed in flames. The crew attempted a takeoff in what was well below the minima.
"February 16, 1966",Pechora,Russia,Vorkuta,Syktyvkar,Ilyushin II-14,Aeroflot,26   ,26   ,"An hour after he departed Vorkuta Airport bound for Syktyvkar, the crew reported a fire on the right engine. After the engine detached, the plane crashed in a lake."
"February 16, 1966",Near Pechora,Russia,Vorkuta,Syktyvkar,Ilyushin IL-18M,Aeroflot,35   ,35   ,"Approximately 1 hour into a flight, the plane's right engine failed and a fire erupted which could not be extinguished. The crew attempted to divert to Pechora but did not make it. The engine fell off, te plane rolled to the left and the plane crashed into a forest."
"February 17, 1966",Moscow,Russia,Moscow,Conakry,Tupolev Tu-114D,Aeroflot,66   ,21   ,"While taking off, the aircraft struck a snow drift with the left main landing gear. The pilot banked the plane to the right, causing the No..3 propeller to strike the runway. The airplane crashed and caught fire. The runway was not entirely cleared and the visibility was poor."
"February 18, 1966",Near Milan,Italy,Brussels,Milan,Douglas DC-6B,Belgian International Air Services,4   ,4   ,The cargo plane struck trees to the right of the runway while attempting to land. Failure of the pilot to comply with the Company's minima. Subsequent belated decision to execute the missed approach procedure.
"March 04, 1966",Near Tokyo,Japan,Hong Kong,Tokyo,McDonnell Douglas DC-8-43,Canadian Pacific Air Lines,72   ,64   ,The aircraft struck the approach lights and a sea wall during a landing attempt. The pilot initiated a steep rate of descent with the intention of executing a final approach at a lower altitude. Poor visibility due to illusive fog conditions misled the pilot and affected his judgement.
"March 05, 1966",Near Gotemba City,Mt. Fuji,Tokyo,Hong Kong,Boeing B-707-436,British Overseas Airways,124   ,124   ,The aircraft crashed into Mt. Fuji after encountering severe turbulence when the pilot decided to give the passengers a view of the mountain. The aircraft encountered severe clear air turbulence and started to come apart in the air before crashing.
"March 10, 1966",Reef Island,Alaska,,,Grumman G-21A,Pacific Western,7   ,6   ,"On approach, the aircraft struck power cables, stalled and crashed into the Portland Canal. after the pilot misjudged altitude and clearance. VFR flight into adverse weather conditiions."
"March 10, 1966",Athens,Greece,Beirut,Frankfurt,Douglas DC-6A,Trans Mediterranean Airways,5   ,5   ,The cargo plane flew into Mt. Parnon about 27 km east of Sparta.
"March 18, 1966",Cairo,Egypt,Nicosia,Cairo,Antonov AN-24B,United Arab Airlines,30   ,30   ,Crashed into sand dunes. Improper approach during a sandstorm with turbulence and icing. Descent of the aircraft below the safe flight altitude in the final approach.
"March 20, 1966",Asuncion,Paraguay,Asunción  Montevideo,,Curtiss C-46F,Servicios Americanos,2   ,2   ,The cargo plane crashed on takeoff.
"April 22, 1966",Near Ardmore,Oklahoma,Monterey,Ardmore,Lockheed 188C Electra,American Flyers Airline,98   ,83   ,"The aircraft crashed into foothills during landing attempt at Ardmore Municipal Airport . During the approach in rain and fog, the captain made a last-minute change in his choice of runways. One minute later the plane crashed into high ground. Incapacitation of the captain with a heart attack during final stages of approach.  The captain, who suffered from a long standing heart condition and diabetes, managed to keep his pilot's license by falsifying his medical records."
"April 23, 1966",Off Baku,Azerbaijan,"Baku, Azerbaijan","Makhachkala, Russia",Ilyushin IL-14,Aeroflot,33   ,33   ,The pilot reported both engine were losing power and he was going to ditch the plane into the ocean. Engine failure cause unknown. The wreckage was never found.
"April 27, 1966",Tomas,Peru,Lima,Cuzco,Lockheed 749A Constellation,LANSA,49   ,49   ,"Crashed into 12,600 ft. Mt. Talsula. Pilot error. Incorrectly selected the route. Incorrectly calculated the climb performance of the aircraft in relation to its total weight of takeoff. Underestimated the elevation of peaks he had to clear along the route."
"May 04, 1966",Near Di Linh,South Vietnam,,,Boeing CH47A (helicopter),Military - U.S. Army,20   ,20   ,Engine failure caused the helicopter to crash shortly after taking off. Failure of the aircraft's No. 2 pinion drive shaft thrust bearing.
"June 20, 1966",Lac Peribonka,QC,Montreal,Kuujjuaq,Curtis C-46E-1-CS Commando,Norair,2   ,2   ,Contact with the cargo plane was lost en route. Wreckage found  3 days later. Cause undetermined.
"June 29, 1966",Sablayan,Philippines,Mamburao,San Jose,Douglas DC-3,Philippine Air Lines,26   ,24   ,"Cashed in poor weather. Misjudgment of the terrain clearance, which resulted in the collision with trees in severe turbulence and strong gusty winds."
"July 04, 1966",Auckland,New Zealand,Training,,Douglas DC-8-52,Air New Zealand,5   ,2   ,"The incurrence of reverse thrust during simulated failure of no. 4 engine on takeoff. That condition arose when very rapid rearward movement of the power level generated an inertia force which caused the associated thrust brake lever to rise and enter the reverse idle detent. After lift-off, the minimum control speed essentially required to overcome the prevailing state of thrust imbalance was never attained and an uncontrollable roll, accompanied by some degree of yaw and sideslip in the same direction, ensued. When the condition of reverse thrust was recognized and eliminated, insufficient time and height were available to allow the aircraft to recover from its precarious attitude before it struck the ground."
"July 11, 1966",Hideaway Park,Colorado,,,de Havilland 104-6A,Alamo Airways,3   ,3   ,"Struck mountain slope while in level flight. VFR flight into adverse weather conditions. Weather conditions were poor with low ceiling, rain showers, thunderstorm activity and turbulences."
"July 11, 1966",Cerro el Planchon,Chile,Bogotá,La Paz,Curtiss C-46D,Aeropesca Colombia,8   ,8   ,"While cruising in poor weather conditions, the cargo plane struck the slope of Mt Planchón-Peteroa  located about 200 km south of Santiago.plane. The wreckage was never found."
"July 15, 1966",Pakistan,,,,Lockheed C-130B Hercules,Military - Pakistan Air Force,10   ,10   ,Struck a mountain.
"July 24, 1966",Near Munster,Indiana,,,Beechcraft H50,Private - Mainline Aviation,4   ,4   ,"The aircraft stalled during an emergency single engine approach. Both engines failed as the approach continued. The plane came to rest in a shallow pond on the golf course. Fuel starvation. Mismanagement of  fuel. Pro golfer Tony Lema and his wife, Betty, was killed. He was on a Buick promotional tour."
"August 03, 1966",Benito,Bolivia,Riberalta,Cochabamba,Curtiss C-46D,Lloyd Aéreo Boliviano,3   ,3   ,"The cargo  aircraft was not being flown at the recommended altitude when it reached mountains to be crossed, nor whas it at the proper crossing point. A secondary factor was the lack of navigational aids in the area."
"August 06, 1966",Near Falls City,Nebraska,"Kansas City, MO",Omaha,BAC One-Eleven 203AE,Braniff Airlines,42   ,42   ,The aircraft broke up in flight due to turbulence after entering a squall line. Right tailplane and wing failed. Pilot operated aircraft in area of avoidable weather hazard.
"August 11, 1966",Near Sibiu,Romania,Bra?ov,Constanta,Ilyushin IL-14,Tarom,24   ,24   ,Crashed on a flight while en route.
"August 17, 1966",Puertos Lobos,Argentina,Rio Gallegos,Buenos Aires,Curtiss C-46F-1-CU,Aerovias Halcon,16   ,1   ,"Ditched in the ocean after running out of fuel after a problem caused excessive fuel consumption. Decision to continue a flight with both engines impaired until ditching at night became inevitable, instead of making an emergency daytime landing on any of the various runways in the area at a time when the situation made it clear that this operation was inevitable."
"August 17, 1966",Near Da Nang,South Vietnam,,,Chance Vought F-8E,Military - U.S. Marine Corps,1   ,0   ,"Following engine failure, the jet fighter crashed into a village."
"August 21, 1966",Near Juneau,Alaska,,,Grumman G-21 Goose,Alaska Coastal Airlines,9   ,9   ,Crashed into a glacial crevasse near Juneau. Undetermined cause.
"September 01, 1966",Near Ljubljana,Slovenia,Luton,Ljubljana,Bristol Britannia 102,Britannia Airways,117   ,98   ,The plane crashed into forest during a landing attempt at Ljubljana Airport. The crew's failure to follow proper landing procedures. Improperly set altimeter. Captain failed to adjust his altimeter (he remained on QNH instead of changing to QFE) and the crew failed to cross-check altimeters.
"September 04, 1966",Mumbai,Indian,Training,,Sud Aviation SE-210 Caravelle,Indian Airlines,4   ,4   ,Struck a hill while simulating an engine failure.
"September 16, 1966",Off Tenerife,Canary Islands,,,Douglas DC-3,Iberia Airlines,27   ,1   ,An overspeeding and failed attempt to feather the No. 1 engine necessitated ditching the plane. The plane sank after 5 minutes.  One passenger refused to leave the aircraft and drowned.
"September 22, 1966",Bogota,Colombia,Bogota,Barranquilla,Douglas DC-4,Avianca,2   ,2   ,"The cargo plane struck trees at the end of the runway after trying to make an emergency landing. Material failure consisting in fatigue failure of a number of teeth of the pinion of the governor control unit, which was jammed against the rack in the 'up' position and therefore set for maximum rpm, thus causing the engine to overspeed. This would be in keeping with the fact that the dome ring was at maximum low pitch setting, i.e. high rpm and a runway propeller on take-off."
"September 22, 1966",Winton,Australia,Mount Isa,Longreach,Vickers Viscount 832,Ansett ANA,24   ,24   ,"About 150 miles from Longreach, fire was reported in No. 1 and 2 engines. While the plane was making an emergency descent, the left wing broke away due to weakening by the fire. After failure of the wing, the plane broke up in mid-air and crashed. Loosened bolts led to the loss of the oil lubricating unit causing the bearings to heat and catching the engines on fire. Subsequently, a locking mechanism was installed on the bolts to prevent any future accidents of this kind."
"October 01, 1966",Near Wemme,Oregon,Eugene,Portland,McDonnell Douglas DC-9-14,West Coast Airlines,18   ,18   ,"The plane crashed into Salmon Mountain while on approach to Portland. The pilots evidently had agreed to maintain 9,000 feet, but descended instead. The aircraft hit the mountain at the 3,830-foot level of a 4,090-foot ridge. The crew's descent  below its clearance limit and below that of surrounding obstructing terrain for reasons unknown. First crash of a DC-9."
"October 04, 1966",An Khe,Vietnam,Hammond,An Khe,de Havilland Canada CV-2B Caribou,Military - U.S. Army,32   ,14   ,While attempting a go-around the plane hit Hong Kong mountain.
"October 08, 1966",Off Morgan City,Louisiana,,,Bell 204B helicopter,Petroleum Helicopter,11   ,11   ,The helicopter crashed into the Gulf of Mexico after a tail rotor failure.  Fatigue fracture.
"November 11, 1966",Off Chatham,Massachusetts,Survey flight,,Lockheed EC-121H,Military - U.S. Air Force,19   ,19   ,"The aircraft was observed flying low and emitting smoke from one of its engines before crashing into the sea and exploding, 125 miles east of Nantucket."
"November 13, 1966",Off Matsuyama,Japan,Osaka,Matsuyama,NAMC-YS-11-111,All Nippon Airways,50   ,50   ,The plane crashed into the sea after overshooting the runway and during a go-around. Undetermined cause.
"November 15, 1966",Near Dallgow,Germany,Frankfurt,Berlin,Boeing 727-21,Pan American Airways,3   ,3   ,The cargo plane crashed while landing. The descent of the flight below its altitude clearance limit for reasons unknown.
"November 20, 1966",Near New Bern,North Carolina,Wilmington,New Bern,Martin 404,Piedmont Airlines,3   ,3   ,Crashed while on approach. Descent below obstructing terrain.
"November 22, 1966",Near Aden,Yemen,Aden,"Maifa'a 
Mayfa'ah",Douglas DC-3,Aden Airways,30   ,30   ,The aircraft crashed into the desert 20 minutes after taking off. The aircraft made contact with ATC during the climb but failed to make a scheduled report an hour later. Detonation of an explosive device placed in hand luggage in the cabin on the port side just above the wing.
"November 24, 1966",Near Bratislava,Czechoslovakia,Bratislava,Praha,Ilyushin IL-18B,Transportno Aviatsionno Bulgaro-Soviet Obshchestvo,82   ,82   ,"Following takeoff, the aircraft did not follow assigned route and crashed into wooded hillside. Insufficient evaluation of the weather conditions and relief of the terrain by the crew."
"November 26, 1966",Near Saigon,South Vietnam,Saigon,Korat AB,Douglas C-47D,Military - U.S. Air Force,31   ,31   ,Crashed and burst into flames into a rice paddy after experiencing a malfunction of the left engine.
"November 26, 1966",Near La Pedrera,Colombia,La Pedrera,Leticia,Consolidated  PBY-5A Catalina,Satena,13   ,12   ,"Shortly after takeoff from  La Pedrera Airport, while in an initial climb, the seaplane stalled and crashed into the Rio Caquetá."
